userName,score,at,content
Pengguna Google,5,2025-04-18 10:50:49,sangat memudahkan berbelanja
Pengguna Google,5,2025-04-18 10:50:34,bagus
Pengguna Google,5,2025-04-18 10:50:27,aman dan terpercaya
Pengguna Google,5,2025-04-18 10:49:47,top markotop
Pengguna Google,5,2025-04-18 10:49:27,mantap
Pengguna Google,5,2025-04-18 10:48:45,barang yg dikirim sesuai n selalu tepat waktu
Pengguna Google,1,2025-04-18 10:46:42,gabisa nyari
Pengguna Google,5,2025-04-18 10:46:40,baik
Pengguna Google,5,2025-04-18 10:45:25,"selama saya pesan barang d shopee semua sama persis dengan yg saya pilih dan barag2 berkualitas, serta pengiriman lebih cepat dari jadwal yg d tentukan 🙏"
Pengguna Google,5,2025-04-18 10:45:21,sangt membantu tuk berbelanja thnk u shopee
Pengguna Google,5,2025-04-18 10:45:10,Bagus
Pengguna Google,1,2025-04-18 10:44:40,"Biaya penanganan naik terus + makin pelit voucher, dan aplikasinya makin BERAT, banyak fitur+konten² yg sangat tidak penting."
Pengguna Google,5,2025-04-18 10:44:12,ok
Pengguna Google,5,2025-04-18 10:44:02,sangat membantu untuk segala keperluan
Pengguna Google,1,2025-04-18 10:43:56,lemot
Pengguna Google,1,2025-04-18 10:43:36,"stiap buka apk iklan ny ini mulu ampun, jlk ah"
Pengguna Google,4,2025-04-18 10:43:25,APK BAGUS
Pengguna Google,5,2025-04-18 10:42:49,puas
Pengguna Google,5,2025-04-18 10:42:39,membantu dlm keinginan kita
Pengguna Google,5,2025-04-18 10:41:34,amanah
Pengguna Google,5,2025-04-18 10:39:47,baik
Pengguna Google,5,2025-04-18 10:38:49,saya lebih suka dengan shopee dari pada toko pedia
Pengguna Google,5,2025-04-18 10:38:31,kelas king
Pengguna Google,5,2025-04-18 10:38:15,profesional jelas progres tentang perjalanan barang nya
Pengguna Google,5,2025-04-18 10:38:07,baguusssss
Pengguna Google,5,2025-04-18 10:37:56,"bisa mendapatkan barang dengan harga yang lebih murah, cukup dirumah saja barangnya sampai ke kita, mantul mantap betul.."
Pengguna Google,5,2025-04-18 10:37:40,pelayanan sangat baik
Pengguna Google,5,2025-04-18 10:37:03,ok
Pengguna Google,5,2025-04-18 10:37:02,saya suka dengan shopee karena barang barang yang saya cari ada semua cuma di shopee
Pengguna Google,5,2025-04-18 10:36:15,sangat puas belanja di shopee barang sesuai dengan yang di pesan datangnya
Pengguna Google,1,2025-04-18 10:35:54,"semenjak abis lebaran pengiriman lama sekali sampai nya, waktu hari rabu paket saya suda ada di kecamatan sepatan timur, kenapa sekarang tiba' ada di jakarta utara sedangkan alamat yang saya tetapkan sudah benar semua! lama banget pengiriman nya!!"
Pengguna Google,5,2025-04-18 10:35:44,iyaa nih buat looi
Pengguna Google,5,2025-04-18 10:35:34,memudahkan dalam mencari dan membeli barang2 yg diinginkan
Pengguna Google,5,2025-04-18 10:35:23,manfaat banget sumpahhh murah cepat mantappp gak sia sia buat aplikasi
Pengguna Google,5,2025-04-18 10:35:17,Bagus bnget sih
Pengguna Google,1,2025-04-18 10:34:21,kelaur mulu di play store lu
Pengguna Google,3,2025-04-18 10:32:46,Knpa saaat cod di alamat saya tidak bisa?
Pengguna Google,5,2025-04-18 10:32:18,bagus tida mengecewakan pembeli
Pengguna Google,5,2025-04-18 10:32:13,"saya sangat suka sekali dgn produk ini nyaman,dipakai,bahannya halus,adem,jatuh.dan warnanya bagus sekali."
Pengguna Google,5,2025-04-18 10:31:56,mudah
Pengguna Google,1,2025-04-18 10:31:22,"makin lola , makin kesini kebanyakan fitur jadi lelet babi"
Pengguna Google,5,2025-04-18 10:30:57,respon cepat dan tepat
Pengguna Google,5,2025-04-18 10:30:50,dulu gak pake shoppe karna berat d ongkir .. skrg coba download lagi trnyata gratis ongkir🤫😀
Pengguna Google,5,2025-04-18 10:29:51,Bgs sekali aku suka
Pengguna Google,5,2025-04-18 10:29:43,mantap. harga murah2. pengiriman cepet
Pengguna Google,5,2025-04-18 10:28:51,ok
Pengguna Google,5,2025-04-18 10:26:42,"koin nya tolong diperbanyak biar bs di PK untuk belanja LG,dan gratis ongkir nol rupiah nya tolong jgn di hilangkan"
Pengguna Google,5,2025-04-18 10:24:33,mantap selalu sesuai pesanan
Pengguna Google,5,2025-04-18 10:24:09,cukup ok
Pengguna Google,5,2025-04-18 10:23:47,sangat membantu mudah untuk belanja
Pengguna Google,5,2025-04-18 10:23:31,sangat bagus
Pengguna Google,5,2025-04-18 10:23:15,"selalu puas belanja di shopee harga murah"" gratis ongkir juga 🤩 tingkatkan lgi yaa jangan berubah pengiriman juga gak menye"" kya di e-commerce sblah"
Pengguna Google,1,2025-04-18 10:22:36,"sangat kecewa skrg shopee tidak bisa di andalkan utk belanja krna barang terlalu lama sampai,setengah bulan (15) hari barang baru sampai, setelah barang sampai akan aku hapus aplikasi shopee di hp ku, krna kerja sama nya yg buruk,sewaktu shopee msh menggunakan jasa pengiriman lewat JNE JNT barang sampai hanya 4/5 hari skrg sampai 15 hari shopee bkn nya memperbaiki pelayanan malah sebaliknya"
Pengguna Google,4,2025-04-18 10:22:25,aplikasi yg bagus
Pengguna Google,5,2025-04-18 10:22:06,Sistemnya bagus
Pengguna Google,5,2025-04-18 10:21:56,shoope memang terbaik
Pengguna Google,1,2025-04-18 10:21:48,shopee tolong selesaikan masalah stuck di layar. hp saya sama hp temen juga sama kendalanya.
Pengguna Google,5,2025-04-18 10:21:32,puas
Pengguna Google,5,2025-04-18 10:20:40,good
Pengguna Google,1,2025-04-18 10:19:42,gk ada brand gratis
Pengguna Google,5,2025-04-18 10:18:02,sekian lamanya mnjadi langgann shopee... sudah 10 tahun lebih masih tetap terbaik... semua yg saya pesan sesuai... loveyuu shopee
Pengguna Google,3,2025-04-18 10:17:58,menangis rasanya tidak bisa berbelanja di shopee lagi karena jasa pengiriman tidak mendukung lagi
Pengguna Google,3,2025-04-18 10:15:53,bintang tiga dulu soalnya setiap pembelian yg banyak kadang sudah tidak bisa cod lagi.apa emang kaya gitu ya
Pengguna Google,5,2025-04-18 10:14:30,shopee selalu tepat waktu
Pengguna Google,5,2025-04-18 10:13:29,Belanja Gak Capek Pakai Shopee Aja Biar Lebih Enak Dan Aman
Pengguna Google,4,2025-04-18 10:13:08,sangat memuaskan👍👍👍
Pengguna Google,5,2025-04-18 10:12:19,sukaaa
Pengguna Google,5,2025-04-18 10:11:58,mantap
Pengguna Google,3,2025-04-18 10:11:27,🤣
Pengguna Google,1,2025-04-18 10:11:04,"setiap buka aplikasi selalu lambat, perbaiki lagi sistem ,kurangin fitur² ga berguna ,"
Pengguna Google,5,2025-04-18 10:08:43,sangat puas/suka belanja di shopee
Pengguna Google,5,2025-04-18 10:08:29,mantap pokonya belanja di shopee
Pengguna Google,1,2025-04-18 10:07:36,"Pihak Jasa Kirim SPX yg telat kirim barang lebih dr 10hari terus tiba2 paket dibatalin dan dikembalikan ke penjual padahal isi makanan mudah rusak dan penjual gak dapet kompensasi/pergantian dana apapun, TIKTOK aja ngasih kompensasi anjirrrr kalo jasa kirim yg salah.."
Pengguna Google,2,2025-04-18 10:07:20,sangat bagus
Pengguna Google,5,2025-04-18 10:06:57,mantap..
Pengguna Google,1,2025-04-18 10:06:44,Suka lag padahall wifi bagus
Pengguna Google,5,2025-04-18 10:06:21,good.......
Pengguna Google,1,2025-04-18 10:04:56,"makasi shopee udh menemaniku belanja selama bertahun tahun, tapi untuk sekarang sudah ganti ke yg lain semenjak kurir jnt dihapus :( pernah coba pake spx standar tapi kurirnya sangat sangat mengecewakan dari barang elektronik dilempar sampai pernah salah alamat juga :("
Pengguna Google,1,2025-04-18 10:04:42,"shopee makin kesini pengiriman nya makin kaya t4i, apalagi shopee express. paket saya tertunda dengan alasan tidak ada dirumah/tidak dapat dihubungi, padahal dirumah selalu ada orang"
Pengguna Google,2,2025-04-18 10:04:16,Semakin di upgrade tambah lambat dan panas. Parah..
Pengguna Google,5,2025-04-18 10:03:08,belanja d Shopee barang terjamin dan aman. yg penting teliti cek2 dulu. ok mantap
Pengguna Google,5,2025-04-18 10:03:04,sangat puas
Pengguna Google,5,2025-04-18 10:03:00,mantap
Pengguna Google,5,2025-04-18 10:01:30,puas sekali
Pengguna Google,5,2025-04-18 10:01:26,good job
Pengguna Google,1,2025-04-18 10:00:34,sangat kecewa terutama sama kurir nya .masa paket saya di cancel tanpa dibemberitahuan kedua belah pihak antara pembeli sama penjual.kurir nya bagus yg dulu yg sekarang payah.pokok nya kecewa banget
Pengguna Google,5,2025-04-18 10:00:19,good
Pengguna Google,5,2025-04-18 09:59:44,barangnya bagus
Pengguna Google,5,2025-04-18 09:59:22,bagus bgt GK ada iklan SM sekali dan ini salah satu aplikasi yang GK ada iklan nya
Pengguna Google,5,2025-04-18 09:58:04,goood
Pengguna Google,5,2025-04-18 09:57:27,mantap ..bnyk promonya
Pengguna Google,5,2025-04-18 09:57:02,ok
Pengguna Google,5,2025-04-18 09:56:48,"terbaik,..dan semakin sukses bersama shopee👍🔥"
Pengguna Google,3,2025-04-18 09:56:29,kecewa j&t keluar dari shopee pdhal itu pling baik d daerah kami jasa kirimnya
Pengguna Google,4,2025-04-18 09:55:58,bagus bagi kami kaum rebahan
Pengguna Google,5,2025-04-18 09:54:53,sangat membantu dlam berbelanja semua kebutuhan
Pengguna Google,5,2025-04-18 09:54:39,shoppe memang terbaik 👏😇
Pengguna Google,5,2025-04-18 09:54:36,good
Pengguna Google,1,2025-04-18 09:54:10,gak geratis ongkir
Pengguna Google,5,2025-04-18 09:52:23,puas belanja di shopee
Pengguna Google,5,2025-04-18 09:52:20,mantap
Pengguna Google,5,2025-04-18 09:52:14,sangat memuaskan pelanggan...
Pengguna Google,5,2025-04-18 09:52:06,okehhh
Pengguna Google,5,2025-04-18 09:51:30,"slain gratis ongkir, pengirimannya cepat pembelian lebih murah"
Pengguna Google,5,2025-04-18 09:51:15,untuk sekarang 👍👍👍
Pengguna Google,5,2025-04-18 09:48:40,"tidak mengecewakan,sudah lama pakai aplikasi ini."
Pengguna Google,5,2025-04-18 09:48:00,Shopee memang yg terbaik
Pengguna Google,5,2025-04-18 09:46:58,bagus pelayanannya.
Pengguna Google,5,2025-04-18 09:46:28,bagus
Pengguna Google,5,2025-04-18 09:45:50,nomor HP lama hilang tolong ganti nomor di permudahkan jgn dibikin sulit
Pengguna Google,4,2025-04-18 09:45:03,"dulu bagus banget suka co juga disini, malah jnt di ilangin, pdhl spx lama banget, apalagi mau login sekarang dulu cepet nomer sama pw nya ini lama bangettttt jadi sekarang jarang co di sini padahal kualitas disini pada bagus bagus barangnya"
Pengguna Google,5,2025-04-18 09:43:11,Aku suka
Pengguna Google,5,2025-04-18 09:42:16,"saran saya untuk aplikasi shoppe tuh tambahin fitur pencarian produk mengunakan gambar kayak bisa menganalisis gambar, saya tuh sering lupa atau tidak tau nama produk yang sayang ingin beli, mohon pengertian nya yaa"
Pengguna Google,5,2025-04-18 09:42:10,pesanan cepat dan efesien
Pengguna Google,4,2025-04-18 09:42:03,untuk pihak shopee katanya melebihi estimasi dapat 10rbu.tpi estimasi nya nambah2 sendiri jadi bagai mana kita mau klaim 10rbu nya kalu tangal datangnya brubah2 sendiri.misal datang tgl 7-9 datang ternyata masih tgl 8 sudah berubah lgi tnglnya jdi 10-12
Pengguna Google,5,2025-04-18 09:41:49,sangat bermanfaat
Pengguna Google,1,2025-04-18 09:41:38,saya tidak bisa login verifikasi wajah padahal sudah sesuai mau saya bayar ga bisa masuk ja
Pengguna Google,5,2025-04-18 09:41:35,cepat tepat oke shopee
Pengguna Google,5,2025-04-18 09:41:08,Sngt praktis.
Pengguna Google,5,2025-04-18 09:41:03,"terima shopee, sangat membantu sekali, mantapp"
Pengguna Google,5,2025-04-18 09:40:23,saya suka belanja di shopee tp knp skrng tdk bisa COD karna yg sering retur itu kurir bukan dr pelanggan shopee
Pengguna Google,5,2025-04-18 09:39:29,Shopee emang keren
Pengguna Google,5,2025-04-18 09:39:20,"free ongkir,kadang ada tp murah,nice"
Pengguna Google,5,2025-04-18 09:39:06,"sangat puas, tidak pernah mengecewakan"
Pengguna Google,5,2025-04-18 09:38:53,Bagus dan memudahkan kita Berbelanja secara Online
Pengguna Google,5,2025-04-18 09:37:43,kerenn
Pengguna Google,5,2025-04-18 09:37:39,Sangat sempurna shopee dan banyak barang bagus dan juga mahal terima kasih
Pengguna Google,5,2025-04-18 09:37:15,baik
Pengguna Google,4,2025-04-18 09:36:43,ya bagus lah
Pengguna Google,5,2025-04-18 09:36:26,shopee memang ok!! ku suka bgt.
Pengguna Google,5,2025-04-18 09:35:36,sangat terpercaya dan gak ribet
Pengguna Google,1,2025-04-18 09:35:23,terlalu banyak iklan dan terlalu menghabiskan kuota ngeleng banget aplikasi ini mana mahal mahal ongkir nya saya kan sudah punya aplikasi ini kenapa iklannya masih terus terus ada bikin ngeleg beda dari aplikasi sebelah
Pengguna Google,4,2025-04-18 09:33:30,"sekarang udah gaada pengiriman J&T lagi, pengiriman ke luar Jawa jadi lamaaa banget bahkan barang sampe dibatalkan otomatis karna ga diantar antar ke rumah padahal barang udah di kota yg sama"
Pengguna Google,5,2025-04-18 09:33:05,transaksi mudah dan barang yg dijual sangat lengkap dan harga nya murah
Pengguna Google,5,2025-04-18 09:30:15,mantap
Pengguna Google,5,2025-04-18 09:29:20,Tolong lebih di tingkatkan lagi masalah pengiriman sekarang lambat sekali...
Pengguna Google,1,2025-04-18 09:29:13,shopee parah. pas waktu pembatalan pesanan. ga bisa di batalkan. di tolak penjual. pas mau ngembalikan barang ribet nya minta ampun. ga kaya lazada. pas di batalkan dana langsung kembali. bener bener parah banget
Pengguna Google,5,2025-04-18 09:28:49,Baguss 👍🏻👍🏻
Pengguna Google,5,2025-04-18 09:26:49,puas sesuai pesanan
Pengguna Google,5,2025-04-18 09:26:44,baik
Pengguna Google,5,2025-04-18 09:26:41,in syaallah alhmdulilah TDK mengecewakan
Pengguna Google,5,2025-04-18 09:26:36,lebih mengutamakan pembeli
Pengguna Google,5,2025-04-18 09:26:20,cara mudah berbelanja 😉
Pengguna Google,5,2025-04-18 09:25:31,"pengirimannya cepat ,barang yg dtg sesuai harapan"
Pengguna Google,5,2025-04-18 09:24:48,sangat bagus
Pengguna Google,5,2025-04-18 09:24:28,baik pelayanan baik pesan barang sesuai pokoknya Shopee keren......
Pengguna Google,5,2025-04-18 09:24:18,harga nya murah murah
Pengguna Google,5,2025-04-18 09:23:46,bagus
Pengguna Google,5,2025-04-18 09:23:40,bagus
Pengguna Google,5,2025-04-18 09:23:10,"Alhamdulillah Barang Diterima dengan selamat, tidak rusak atau tidak penyok, terima kasih Seler dan kurir nya.. semoga sukses selalu."
Pengguna Google,4,2025-04-18 09:18:21,mempermudah dalam belanja
Pengguna Google,5,2025-04-18 09:18:20,oke
Pengguna Google,1,2025-04-18 09:18:17,"maaf ini kok aplikasi nya ganggu banget ya udh kayak virus aja, dikit2 muncul dan kebuka sendiri.."
Pengguna Google,5,2025-04-18 09:14:47,cukup memuaskan
Pengguna Google,5,2025-04-18 09:13:24,"semuanya murahh² dan bagus-!! , cocok buat kita yang suka belanjaa"
Pengguna Google,5,2025-04-18 09:12:07,mempermudah belanja apa saja secara online
Pengguna Google,5,2025-04-18 09:11:30,sangat memuaskan
Pengguna Google,4,2025-04-18 09:11:20,lumayan
Pengguna Google,5,2025-04-18 09:11:16,sangat membantu
Pengguna Google,5,2025-04-18 09:11:02,mantap banyak gratis ongkir. banyak diskon pula
Pengguna Google,5,2025-04-18 09:10:19,"barang pesanan diterima dari kurir dengan baik dan setelah selesai pembayaran, langsung dites/ dicolokan kelistrik serta dites lgs ke tv ternyata berfungsi dengan baik, terima ksh"
Pengguna Google,3,2025-04-18 09:09:58,aplikasi nya kurang karena aku dah isi saldo 25k terus aku mau beli barang harganya 19k sama ongkir nya ketika aku beli gak bisa tulis an nya saldo kurang pas aku cek saldo ku pas
Pengguna Google,5,2025-04-18 09:09:28,Shopee baguslah untuk berbelanja dalamnya sangat komplit serasa mall dalam genggaman..😄
Pengguna Google,5,2025-04-18 09:08:56,mantap
Pengguna Google,5,2025-04-18 09:07:23,Oky mantap berguna
Pengguna Google,5,2025-04-18 09:07:00,TOP
Pengguna Google,5,2025-04-18 09:06:06,"membantu dalam segala hal,the best platform 👍👍👍"
Pengguna Google,5,2025-04-18 09:05:33,dengan shopee sekarang begitu mudah
Pengguna Google,1,2025-04-18 09:05:07,sangat buruk setelah spx ada
Pengguna Google,3,2025-04-18 09:04:49,"APK Belanja nya bagus/pedagang juga jarang mengecewakan dalam hal barang, , tapi pengirimannya selalu lama di banding apk sebelah, limit payletter gak pernah naik walau pembayaran lancar, apalagi sipinjamnya gak pernah disetujui. selalu bicara score tidak melihat kelancaran pembayaran dan intensitas pembelian."
Pengguna Google,1,2025-04-18 09:04:33,kenapa saya tiba-tiba keluar?
Pengguna Google,3,2025-04-18 09:03:40,asli ny enak bgt aplikasi shopee ini to knpa sekrang kog ada kendala saat co sya berulang ulang co tp terbatalkan kira² knpa kog shopee ahir² ini begitu pdahal kemarin² GK
Pengguna Google,1,2025-04-18 09:02:36,"katanya bisa cod di seluruh indonesia, tapi di tempat saya ga bisa tu cod, pembohong ini"
Pengguna Google,5,2025-04-18 09:01:35,semakin bagus
Pengguna Google,5,2025-04-18 08:59:25,good shopee mah
Pengguna Google,5,2025-04-18 08:58:46,👍
Pengguna Google,5,2025-04-18 08:58:43,mantap
Pengguna Google,5,2025-04-18 08:57:56,mudah
Pengguna Google,2,2025-04-18 08:56:51,"Yth, ibu bapak di tempat sya yg bernama Aprilyani wulandari meminta untuk menghapus data2 pribadi saya di Shopee karna paylater saya tidak di setujui, tks."
Pengguna Google,4,2025-04-18 08:56:34,saya mohon tolong di tambahkan pembayaran lewat QR atau gopay dan danaa saya mau mesen barang jadi susah metode pembayaran kalo tida ada cod dari toko nya mau bayar lewat apa tolong di tambahkan dana/gopay yang bersistem QR code gitu yahh minn tolongg bangett ini mahh🙏🙏🙏🙏🙏😁😁
Pengguna Google,5,2025-04-18 08:56:33,Aman dan terpercaya
Pengguna Google,2,2025-04-18 08:56:29,😩
Pengguna Google,5,2025-04-18 08:56:22,baik
Pengguna Google,5,2025-04-18 08:55:37,shoppee memang jos aplikasi nya bagus dan ongkirnya pun murah ....
Pengguna Google,5,2025-04-18 08:55:24,yahh.. masih pilihan terbaik untuk belanja
Pengguna Google,5,2025-04-18 08:55:21,Mudah belanja
Pengguna Google,5,2025-04-18 08:54:55,murah dan nyaman untuk memesan barang yang ingin di butuhkan dalam sehari-hari.
Pengguna Google,5,2025-04-18 08:54:28,tempat belanja ternyaman pokonya hanya di shopee
Pengguna Google,5,2025-04-18 08:54:19,nice
Pengguna Google,5,2025-04-18 08:54:17,mantapp menn👍🏻👍🏻
Pengguna Google,1,2025-04-18 08:53:27,aplikasi barang GK nyampe
Pengguna Google,5,2025-04-18 08:52:47,sangat memuaskan dan murah belanja di shoppe
Pengguna Google,5,2025-04-18 08:52:00,Mantap Pisan
Pengguna Google,1,2025-04-18 08:51:33,ekspedisi nya lambat banget gajelas
Pengguna Google,1,2025-04-18 08:51:11,"Sekarang belanja di shopee udh gak jelas. beda sama yg dulu. sekarang lama bgt pengirimannya. garansi tepat waktunya 'tolol'. estimasinya lama banget. klo barang telat dateng dari estimasi waktu yg ditentuin akan dapet voucher 10rb. tapi lagi-lagi vouchernya juga omong kosong. voucher 10rb baru bisa dipakai minimal belanja 50rb, itu pun tokonya sudah ditentuin, di tentuinnya ke barang yg gak akan kita beli. jadi vouchernya gak akan kita pakai."
Pengguna Google,5,2025-04-18 08:49:33,bismillah
Pengguna Google,5,2025-04-18 08:49:23,Sangat Bagus
Pengguna Google,5,2025-04-18 08:49:00,okeyyyyy banget
Pengguna Google,5,2025-04-18 08:48:58,Shopee sangat bagus
Pengguna Google,1,2025-04-18 08:48:24,lemot banget
Pengguna Google,5,2025-04-18 08:45:39,Ok
Pengguna Google,5,2025-04-18 08:45:32,bagus TPI plis bantu akun shopee aku jadi bisa cod
Pengguna Google,5,2025-04-18 08:45:18,cakep
Pengguna Google,5,2025-04-18 08:44:28,terimakasih shopee belanja jadi lebih mudah
Pengguna Google,5,2025-04-18 08:43:31,"setiap transaksi selau oke, dan tanggap setiap ada masalah"
Pengguna Google,5,2025-04-18 08:43:17,baik dan suka👍👍
Pengguna Google,5,2025-04-18 08:41:20,belanja dishopee cukup memuaskan
Pengguna Google,5,2025-04-18 08:40:34,pelanggan Shopee
Pengguna Google,5,2025-04-18 08:40:22,seneng belanja diShopee ....semakin bnyak promo sering freeong tingkatkan trus y shopee
Pengguna Google,5,2025-04-18 08:39:38,lebih murah di aplikasi lain 😁
Pengguna Google,5,2025-04-18 08:38:32,enak belanja sopee
Pengguna Google,5,2025-04-18 08:38:27,senang sekali 👍
Pengguna Google,5,2025-04-18 08:38:15,mantap
Pengguna Google,5,2025-04-18 08:37:38,Bagus
Pengguna Google,5,2025-04-18 08:37:33,gampang utk pengebalian .
Pengguna Google,5,2025-04-18 08:36:49,sangat bagus
Pengguna Google,5,2025-04-18 08:36:37,Semoga shopee tetap amanah dan tidak membiarkan penipu masuk menjual barang daganganya krn skr shopee adalah pasar semua ummat.... I love shopee
Pengguna Google,1,2025-04-18 08:36:26,iklannya mengganggu sekali
Pengguna Google,5,2025-04-18 08:35:39,wahhh aplikasi nya sangat menarik produk yang dijual juga murah bagus banget untuk belanja online bisa jadi afiliate nya juga bagus banget
Pengguna Google,4,2025-04-18 08:35:19,"Tidak lama setelah aplikasi sudah nampak hasilnya, mantap pokok nya"
Pengguna Google,5,2025-04-18 08:34:41,sangat puas
Pengguna Google,5,2025-04-18 08:33:54,"sampai saat ini saya masih berbelanja di shopee,san belum ada tempat lain yg saya minati.."
Pengguna Google,4,2025-04-18 08:33:13,bagus
Pengguna Google,5,2025-04-18 08:32:59,sangat baik
Pengguna Google,5,2025-04-18 08:32:33,ya bagus² aja si sejauh ini
Pengguna Google,5,2025-04-18 08:31:05,Shopee oke dan bermanfaat
Pengguna Google,5,2025-04-18 08:30:57,cepat dan terpercaya
Pengguna Google,5,2025-04-18 08:30:40,tingkatkan selalu penjualannya
Pengguna Google,5,2025-04-18 08:29:31,sangat puas...👍👍👍
Pengguna Google,5,2025-04-18 08:28:39,"bagus, jadi kalau mager beli barang tinggal beli disini"
Pengguna Google,5,2025-04-18 08:28:12,sangat mudah dan cepat
Pengguna Google,1,2025-04-18 08:27:02,"auto unistal,.... percuma punya shopee tpi gx bisa buat belanja, sampe berbulan2. nolak 1 pesanan, itu jg karena prosesnya lama, gliran sampe gx sesuai, ya kali barang gx sesuai harus di terima....."
Pengguna Google,5,2025-04-18 08:26:46,sangat membantu
Pengguna Google,4,2025-04-18 08:26:25,lebih bagus daripada sebelah
Pengguna Google,5,2025-04-18 08:26:21,"pesanan tiba sesuai estimasi,,,semangat"
Pengguna Google,5,2025-04-18 08:25:38,semoga selalu amanah
Pengguna Google,5,2025-04-18 08:24:59,bagus baik dan lancar2 saja mantapla semoga kedepannya lagi agar lebih baik lagi trimakasih
Pengguna Google,5,2025-04-18 08:24:54,ok ok..ok...pelayanan membanggakan
Pengguna Google,5,2025-04-18 08:23:32,sangat baik
Pengguna Google,4,2025-04-18 08:23:08,ok
Pengguna Google,5,2025-04-18 08:22:58,memuaskan sekaliii
Pengguna Google,5,2025-04-18 08:21:56,"Shopee sangat membantu dan belanja di Shopee harga sangat terjangkau,terimah khasi Shopee"
Pengguna Google,5,2025-04-18 08:21:02,Cepat dan Aman.
Pengguna Google,5,2025-04-18 08:20:30,"belanja d shopee top markotop selalu sesuai pesanan,semoga shopee bisa memberikan kepuasa'an pelayanan&selalu terdepan"
Pengguna Google,5,2025-04-18 08:20:05,sangat membantu sekali
Pengguna Google,1,2025-04-18 08:19:28,aku kecewa dengan headset kabel JBL. sudah terkirim dan sudah aku bayar. namun tidak sesuai harapan. headset itu mati. pokoknya aku minta ganti rugi atau tukar dengan headset yang masih hidup
Pengguna Google,5,2025-04-18 08:18:57,mantap
Pengguna Google,5,2025-04-18 08:17:04,bagus
Pengguna Google,1,2025-04-18 08:16:41,"sebagai pengguna baru shopee, saya menyesal. kenapa ga lazada sama tokopedia aja🤣. Interface amburadul, banyak iklan, live sampah pengiriman bolak balik depok parung depok lagi. payah"
Pengguna Google,5,2025-04-18 08:15:13,semuanya bgus
Pengguna Google,5,2025-04-18 08:14:56,mantap
Pengguna Google,1,2025-04-18 08:14:44,jadwal pengiriman suka berubah ubah tidak tepat sesuai awal pemesanan trus tidak apa pemberitahuan jika ada perubahan estimasi pengiriman
Pengguna Google,5,2025-04-18 08:14:30,Mantap 👍👍👍👍👍👍.👍...................👍👍.................
Pengguna Google,5,2025-04-18 08:13:53,sangat mudah belanja online
Pengguna Google,5,2025-04-18 08:13:00,Bagus
Pengguna Google,1,2025-04-18 08:12:32,sangat bagus
Pengguna Google,5,2025-04-18 08:12:12,mantap
Pengguna Google,5,2025-04-18 08:11:45,pesanan selalu sesuai
Pengguna Google,5,2025-04-18 08:10:57,terimakasih aplikasi shopi sangat membantu untuk menjual barang lengkap dan banyak juga promo pengiriman.
Pengguna Google,5,2025-04-18 08:09:50,mantap
Pengguna Google,5,2025-04-18 08:08:26,perfect
Pengguna Google,5,2025-04-18 08:07:41,"aku suka belanja di shopee,tapi yang kurang cuman 1,kenapa ngga ada lagi gratis ongkir nya ,kalo update lagi ,tlg kasih gratis ongkir nya ya min..biar makin betah blanja di shopee 😍😍"
Pengguna Google,5,2025-04-18 08:07:41,Shopee benareh knk
Pengguna Google,5,2025-04-18 08:06:27,oke
Pengguna Google,5,2025-04-18 08:03:55,diskon mantap ongkir rp.0 👍👍👍👍👍
Pengguna Google,5,2025-04-18 08:03:29,sʜᴏᴘᴇᴇ ʙᴀɢᴜs ʙᴀɴɢᴇᴛ 🤓
Pengguna Google,5,2025-04-18 08:03:24,Ok Banget...
Pengguna Google,5,2025-04-18 08:03:22,bagusss
Pengguna Google,5,2025-04-18 08:03:17,"Gunakan dengan bijak, ini salah satu aplikasi pemakan uang"
Pengguna Google,5,2025-04-18 08:03:17,kak mohon aktivasi akun saya atas nama hardifaiz soalya aplikasinya kehapus kk tolong kky
Pengguna Google,5,2025-04-18 08:02:35,bagus
Pengguna Google,5,2025-04-18 08:02:31,lengkap
Pengguna Google,5,2025-04-18 08:01:53,Membuat semuanya menjadi mudah👌
Pengguna Google,5,2025-04-18 08:01:46,sangat baik
Pengguna Google,5,2025-04-18 08:01:38,alhamdulillah ga pernah kecewa belanja di Shopee tokonya pada amanah
Pengguna Google,5,2025-04-18 08:01:37,mantap jiwa membahana
Pengguna Google,5,2025-04-18 08:00:51,ok
Pengguna Google,1,2025-04-18 08:00:19,"gak bisa buka aplikasi,banyak bug nya"
Pengguna Google,5,2025-04-18 07:58:44,sangat bagus dan mudah dipercayai
Pengguna Google,5,2025-04-18 07:58:38,belanja jd lebih mudah
Pengguna Google,5,2025-04-18 07:58:37,sangat membantu
Pengguna Google,5,2025-04-18 07:57:40,toppp
Pengguna Google,4,2025-04-18 07:57:38,cocok kalau mau pesan barang atau cari barang yang ga ada di toko offline
Pengguna Google,5,2025-04-18 07:57:00,sangat puas
Pengguna Google,5,2025-04-18 07:56:59,sesuai pesenan
Pengguna Google,5,2025-04-18 07:56:54,mantap
Pengguna Google,5,2025-04-18 07:52:42,"bagus,banyak diskon"
Pengguna Google,5,2025-04-18 07:52:42,harga lebih murah dr aplikasi serupa
Pengguna Google,5,2025-04-18 07:52:28,aplikasi andalan buat belanja
Pengguna Google,3,2025-04-18 07:52:25,kenapa ya pas mau daftar ko gak bisa ya nomor nya gak terdaftar
Pengguna Google,5,2025-04-18 07:52:08,bagus
